OID,SIM_ANTI,UCS,UCS_F,PAISAJE,CLIMA,TIPO_RELIE,LITOLOGÍA,CARACTERÍ,CARACTER_1,COMPONENTE,PERFIL,PORCENTAJE,FASES,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Suelo5,Suelo6,Suelo7,Suelo8,Perfil1,Perfil2,Perfil3,Perfil4,Perfil5,Perfil6,Perfil7,Perfil8,Porcent1,Porcent2,Porcent3,Porcent4,Porcent5,Porcent6,Porcent7,Porcent8,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
-1, ,CS,CSa,Planicie aluvial,Calido humedo,Plano de inundacion,Aluviones medios y gruesos,"Superficiales, bien y pobremente drenados, texturas medias y gruesas, reaccion fuertemente acida y neutra, fertilidad moderada a alta", ,Complejo Cucharal: Typic Endoaquepts; Aquic Udifluvents; Typic Udipsamments; Aquic Udorthents,"AS107, AS182; AS105; AS144; A45, A47","40, 30, 25, 5", ,4,Typic_Endoaquepts,Aquic_Udifluvents,Typic_Udipsamments,Aquic_Udorthents,NA,NA,NA,NA,"AS107, AS182",AS105,AS144,"A45, A47",NA,NA,NA,NA,40,30,25,5,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Complejo_Cucharal,Antioquia
