OID,OBJECTID,UCS,UCS_F,PAISAJE,CLIMA,TIPO_RELIE,LITOLOGIA,CARACTERÍ,CARACTER_1,COMPONENTE,PERFIL,PORCENTAJE,USO_ACTUAL,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Perfil4,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,DEPARTAMENTO
-1,1270,LWE,LWEf3r,Lomerio erosional estructural,Calido seco,Lomas y colinas,Rocas igneas afaniticas y porfiriticas,N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas medias a finas, muy fuerte a ligeramente acidos, erosion moderada a severa y fertilidad alta a baja",Asociacion: Typic Haplustolls; Typic Dystrustepts; Lithic Haplustolls; Afloramientos rocosos,"CC-42, CC-73; CC-68","35, 35, 20, 10", ,4,Typic_Haplustolls,Typic_Dystrustepts,Lithic_Haplustolls,Afloramientos_rocosos,"CC-42, CC-73",CC-68,NA,NA,35,35,20,10, , ,Asociacion,Cauca
-1,1274,ARB,ARBe,Altiplanicie volcano-erosional,Templado seco,Mesas o mesetas,Rocas igneas que alternan con materiales sedimentarios (tobas y areniscas),N/A,"Superficiales a moderadamente profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas gravillosas, fuerte a ligeramente acidos, erosion moderada y fertilidad moderada",Asociacion: Typic Haplustepts; Typic Haplustalfs; Lithic Argiustolls,CC-43; CC-44; P-324,"40, 40, 20", ,3,Typic_Haplustepts,Typic_Haplustalfs,Lithic_Argiustolls,NA,CC-43,CC-44,P-324,NA,40,40,20,NA, , ,Asociacion,Cauca
-1,1278,MLA,MLAe2,Montaña volcanica estructural-erosional,Frio humedo,Filas y vigas,Capas de cenizas volcanicas discontinuas que cubren diabasas y basaltos,N/A,"Profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas, muy fuerte a fuertemente acidos, alta a moderada saturacion de alumino, erosion ligera a severa y fertilidad moderada a baja",Asociacion: Typic Hapludands; Typic Fulvudands; Andic Dystrudepts; Afloramientos rocosos,"CC-26, C-75; CC-38; CC-76","40, 35, 20, 5", ,4,Typic_Hapludands,Typic_Fulvudands,Andic_Dystrudepts,Afloramientos_rocosos,"CC-26, C-75",CC-38,CC-76,NA,40,35,20,5, , ,Asociacion,Cauca
-1,1281,LWE,LWEc2,Lomerio erosional estructural,Calido seco,Lomas y colinas,Rocas igneas afaniticas y porfiriticas,N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas medias a finas, muy fuerte a ligeramente acidos, erosion moderada a severa y fertilidad alta a baja",Asociacion: Typic Haplustolls; Typic Dystrustepts; Lithic Haplustolls; Afloramientos rocosos,"CC-42, CC-73; CC-68","35, 35, 20, 10", ,4,Typic_Haplustolls,Typic_Dystrustepts,Lithic_Haplustolls,Afloramientos_rocosos,"CC-42, CC-73",CC-68,NA,NA,35,35,20,10, , ,Asociacion,Cauca
-1,1282,MRB,MRBe2,Montaña estructural erosional,Templado seco,Filas y vigas,Capas de cenizas volcanicas sobre rocas sedimentarias (limolitas y areniscas),N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas finas a medias, muy fuertemente acidos a neutros, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja",Asociacion: Typic Haplustands; Oxic Haplustepts; Typic Ustorthents; Afloramientos rocosos,CC-15; P-72; P-309,"40, 30, 25, 5", ,4,Typic_Haplustands,Oxic_Haplustepts,Typic_Ustorthents,Afloramientos_rocosos,CC-15,P-72,P-309,NA,40,30,25,5, , ,Asociacion,Cauca
-1,1283,MWD,MWDf2,Montaña estructural erosional,Calido seco,Filas y vigas,Rocas igneas (basaltos y diabasas),N/A,"Muy superficiales a moderadamente profundos, moderadamente bien drenados a moderadamente excesivos, texturas moderadamente gruesas a moderadamente finas, muy fuertemente acidos a fuertemente alcalinos, erosion moderada y fertilidad alta a baja",Asociacion: Fluventic Haplustepts; Lithic Ustorthents,CC-40; P-271,"50, 50", ,2,Fluventic_Haplustepts,Lithic_Ustorthents,NA,NA,CC-40,P-271,NA,NA,50,50,NA,NA, , ,Asociacion,Cauca
-1,1284,MRB,MRBf2,Montaña estructural erosional,Templado seco,Filas y vigas,Capas de cenizas volcanicas sobre rocas sedimentarias (limolitas y areniscas),N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas finas a medias, muy fuertemente acidos a neutros, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja",Asociacion: Typic Haplustands; Oxic Haplustepts; Typic Ustorthents; Afloramientos rocosos,CC-15; P-72; P-309,"40, 30, 25, 5", ,4,Typic_Haplustands,Oxic_Haplustepts,Typic_Ustorthents,Afloramientos_rocosos,CC-15,P-72,P-309,NA,40,30,25,5, , ,Asociacion,Cauca
-1,1285,MRB,MRBe2,Montaña estructural erosional,Templado seco,Filas y vigas,Capas de cenizas volcanicas sobre rocas sedimentarias (limolitas y areniscas),N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas finas a medias, muy fuertemente acidos a neutros, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja",Asociacion: Typic Haplustands; Oxic Haplustepts; Typic Ustorthents; Afloramientos rocosos,CC-15; P-72; P-309,"40, 30, 25, 5", ,4,Typic_Haplustands,Oxic_Haplustepts,Typic_Ustorthents,Afloramientos_rocosos,CC-15,P-72,P-309,NA,40,30,25,5, , ,Asociacion,Cauca
-1,1286,MLA,MLAe,Montaña volcanica estructural-erosional,Frio humedo,Filas y vigas,Capas de cenizas volcanicas discontinuas que cubren diabasas y basaltos,N/A,"Profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas, muy fuerte a fuertemente acidos, alta a moderada saturacion de alumino, erosion ligera a severa y fertilidad moderada a baja",Asociacion: Typic Hapludands; Typic Fulvudands; Andic Dystrudepts; Afloramientos rocosos,"CC-26, C-75; CC-38; CC-76","40, 35, 20, 5", ,4,Typic_Hapludands,Typic_Fulvudands,Andic_Dystrudepts,Afloramientos_rocosos,"CC-26, C-75",CC-38,CC-76,NA,40,35,20,5, , ,Asociacion,Cauca
-1,1288,ARB,ARBc,Altiplanicie volcano-erosional,Templado seco,Mesas o mesetas,Rocas igneas que alternan con materiales sedimentarios (tobas y areniscas),N/A,"Superficiales a moderadamente profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas gravillosas, fuerte a ligeramente acidos, erosion moderada y fertilidad moderada",Asociacion: Typic Haplustepts; Typic Haplustalfs; Lithic Argiustolls,CC-43; CC-44; P-324,"40, 40, 20", ,3,Typic_Haplustepts,Typic_Haplustalfs,Lithic_Argiustolls,NA,CC-43,CC-44,P-324,NA,40,40,20,NA, , ,Asociacion,Cauca
-1,1291,MRB,MRBf3,Montaña estructural erosional,Templado seco,Filas y vigas,Capas de cenizas volcanicas sobre rocas sedimentarias (limolitas y areniscas),N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas finas a medias, muy fuertemente acidos a neutros, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja",Asociacion: Typic Haplustands; Oxic Haplustepts; Typic Ustorthents; Afloramientos rocosos,CC-15; P-72; P-309,"40, 30, 25, 5", ,4,Typic_Haplustands,Oxic_Haplustepts,Typic_Ustorthents,Afloramientos_rocosos,CC-15,P-72,P-309,NA,40,30,25,5, , ,Asociacion,Cauca
-1,1292,MQL,MQLf2,Montaña estructural erosional,Templado humedo,Lomas y colinas,"Capas de cenizas volcanicas discontinuas que cubren rocas igneas (andesitas, tobas y brechas)",N/A,"Profundos a moderadamente profundos, bien drenados, texturas moderadamente gruesas a finas, muy fuertemente acidos a neutros, alta a mediana saturacion de aluminio, erosion moderada y fertilidad baja a moderada",Asociacion: Typic Fulvudands; Andic Dystrudepts; Typic Hapludands,CC-71; P-82; P-50,"40, 40, 20", ,3,Typic_Fulvudands,Andic_Dystrudepts,Typic_Hapludands,NA,CC-71,P-82,P-50,NA,40,40,20,NA, , ,Asociacion,Cauca
-1,1294,MLA,MLAf2,Montaña volcanica estructural-erosional,Frio humedo,Filas y vigas,Capas de cenizas volcanicas discontinuas que cubren diabasas y basaltos,N/A,"Profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas, muy fuerte a fuertemente acidos, alta a moderada saturacion de alumino, erosion ligera a severa y fertilidad moderada a baja",Asociacion: Typic Hapludands; Typic Fulvudands; Andic Dystrudepts; Afloramientos rocosos,"CC-26, C-75; CC-38; CC-76","40, 35, 20, 5", ,4,Typic_Hapludands,Typic_Fulvudands,Andic_Dystrudepts,Afloramientos_rocosos,"CC-26, C-75",CC-38,CC-76,NA,40,35,20,5, , ,Asociacion,Cauca
-1,1296,MQB,MQBg2,Montaña estructural erosional,Templado humedo,Filas y vigas,"Capas de cenizas que sepultan rocas igneas (basaltos, granodioritas y cuarzodioritas)",N/A,"Profundos a moderadamente profundos, bien drenados, texturas moderadamente finas a moderadamente gruesas, muy fuerte a fuertemente acidos, erosion moderada a severa y fertilidad baja",Asociacion: Typic Dystrudepts; Typic Hapludands; Typic Fulvudands; Afloramientos rocosos,"CC-25; CC-46, CC-41; CC-61","35, 35, 20, 10", ,4,Typic_Dystrudepts,Typic_Hapludands,Typic_Fulvudands,Afloramientos_rocosos,CC-25,"CC-46, CC-41",CC-61,NA,35,35,20,10, , ,Asociacion,Cauca
-1,1297,MQH,MQHe,Montaña fluvio-gravitacional,Templado humedo,Glacis de acumulacion,Capas de cenizas volcanicas que cubren esquistos,N/A,"Profundos a moderadamente profundos, bien drenados, texturas moderadamente gruesas y moderadamente finas gravillosas, fuertemente acidos a neutros, erosion moderada y fertilidad moderada a baja",Complejo: Typic Dystrudepts; Typic Hapludands,P-113; P-112,"50, 50", ,2,Typic_Dystrudepts,Typic_Hapludands,NA,NA,P-113,P-112,NA,NA,50,50,NA,NA, , ,Complejo,Cauca
-1,1298,ARB,ARBa,Altiplanicie volcano-erosional,Templado seco,Mesas o mesetas,Rocas igneas que alternan con materiales sedimentarios (tobas y areniscas),N/A,"Superficiales a moderadamente profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas gravillosas, fuerte a ligeramente acidos, erosion moderada y fertilidad moderada",Asociacion: Typic Haplustepts; Typic Haplustalfs; Lithic Argiustolls,CC-43; CC-44; P-324,"40, 40, 20", ,3,Typic_Haplustepts,Typic_Haplustalfs,Lithic_Argiustolls,NA,CC-43,CC-44,P-324,NA,40,40,20,NA, , ,Asociacion,Cauca
-1,1301,VWB,VWBa,Valle aluvial,Calido seco,Vegas,Depositos aluviales con predominio de materiales finos,N/A,"Profundos a moderadamente profundos, bien drenados, texturas finas a medias, ligeramente acidos a moderadamente alcalinos y fertilidad alta",Asociacion: Fluventic Haplustolls; Entic Haplustolls; Udic Haplustolls,P-333; P-330; P-301,"40, 30, 30", ,3,Fluventic_Haplustolls,Entic_Haplustolls,Udic_Haplustolls,NA,P-333,P-330,P-301,NA,40,30,30,NA, , ,Asociacion,Cauca
-1,908,ZU,ZU,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana, ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , ,NA,Cauca
-1,1149,ZU,ZU,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana, ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , ,NA,Cauca
-1,1151,ZU,ZU,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana, ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , ,NA,Cauca
-1,1302,ZU,ZU,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana, ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , ,NA,Cauca
-1,1303,ZU,ZU,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana,Zona urbana, ,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , ,NA,Cauca
-1,1305,MRC,MRCd2,Montaña fluvio-gravitacional,Templado seco,Coladas de solifluxion,Rocas metamorficas (esquistos),N/A,"Moderadamente profundos a superficiales, moderados a bien drenados, texturas moderadamente finas a finas, fuerte a ligeramente acidos, erosion moderada y fertilidad moderada a alta",Asociacion: Typic Haplustolls; Vertic Haplustolls,CB-1; P-311,"50, 50", ,2,Typic_Haplustolls,Vertic_Haplustolls,NA,NA,CB-1,P-311,NA,NA,50,50,NA,NA, , ,Asociacion,Cauca
-1,1306,MRB,MRBf3r,Montaña estructural erosional,Templado seco,Filas y vigas,Capas de cenizas volcanicas sobre rocas sedimentarias (limolitas y areniscas),N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas finas a medias, muy fuertemente acidos a neutros, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja",Asociacion: Typic Haplustands; Oxic Haplustepts; Typic Ustorthents; Afloramientos rocosos,CC-15; P-72; P-309,"40, 30, 25, 5", ,4,Typic_Haplustands,Oxic_Haplustepts,Typic_Ustorthents,Afloramientos_rocosos,CC-15,P-72,P-309,NA,40,30,25,5, , ,Asociacion,Cauca
-1,1307,MWD,MWDd2,Montaña estructural erosional,Calido seco,Filas y vigas,Rocas igneas (basaltos y diabasas),N/A,"Muy superficiales a moderadamente profundos, moderadamente bien drenados a moderadamente excesivos, texturas moderadamente gruesas a moderadamente finas, muy fuertemente acidos a fuertemente alcalinos, erosion moderada y fertilidad alta a baja",Asociacion: Fluventic Haplustepts; Lithic Ustorthents,CC-40; P-271,"50, 50", ,2,Fluventic_Haplustepts,Lithic_Ustorthents,NA,NA,CC-40,P-271,NA,NA,50,50,NA,NA, , ,Asociacion,Cauca
-1,1308,MRB,MRBg3r,Montaña estructural erosional,Templado seco,Filas y vigas,Capas de cenizas volcanicas sobre rocas sedimentarias (limolitas y areniscas),N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas finas a medias, muy fuertemente acidos a neutros, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja",Asociacion: Typic Haplustands; Oxic Haplustepts; Typic Ustorthents; Afloramientos rocosos,CC-15; P-72; P-309,"40, 30, 25, 5", ,4,Typic_Haplustands,Oxic_Haplustepts,Typic_Ustorthents,Afloramientos_rocosos,CC-15,P-72,P-309,NA,40,30,25,5, , ,Asociacion,Cauca
-1,1309,MQB,MQBf,Montaña estructural erosional,Templado humedo,Filas y vigas,"Capas de cenizas que sepultan rocas igneas (basaltos, granodioritas y cuarzodioritas)",N/A,"Profundos a moderadamente profundos, bien drenados, texturas moderadamente finas a moderadamente gruesas, muy fuerte a fuertemente acidos, erosion moderada a severa y fertilidad baja",Asociacion: Typic Dystrudepts; Typic Hapludands; Typic Fulvudands; Afloramientos rocosos,"CC-25; CC-46, CC-41; CC-61","35, 35, 20, 10", ,4,Typic_Dystrudepts,Typic_Hapludands,Typic_Fulvudands,Afloramientos_rocosos,CC-25,"CC-46, CC-41",CC-61,NA,35,35,20,10, , ,Asociacion,Cauca
-1,1311,MWD,MWDe2,Montaña estructural erosional,Calido seco,Filas y vigas,Rocas igneas (basaltos y diabasas),N/A,"Muy superficiales a moderadamente profundos, moderadamente bien drenados a moderadamente excesivos, texturas moderadamente gruesas a moderadamente finas, muy fuertemente acidos a fuertemente alcalinos, erosion moderada y fertilidad alta a baja",Asociacion: Fluventic Haplustepts; Lithic Ustorthents,CC-40; P-271,"50, 50", ,2,Fluventic_Haplustepts,Lithic_Ustorthents,NA,NA,CC-40,P-271,NA,NA,50,50,NA,NA, , ,Asociacion,Cauca
-1,1312,LWE,LWEf2,Lomerio erosional estructural,Calido seco,Lomas y colinas,Rocas igneas afaniticas y porfiriticas,N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas medias a finas, muy fuerte a ligeramente acidos, erosion moderada a severa y fertilidad alta a baja",Asociacion: Typic Haplustolls; Typic Dystrustepts; Lithic Haplustolls; Afloramientos rocosos,"CC-42, CC-73; CC-68","35, 35, 20, 10", ,4,Typic_Haplustolls,Typic_Dystrustepts,Lithic_Haplustolls,Afloramientos_rocosos,"CC-42, CC-73",CC-68,NA,NA,35,35,20,10, , ,Asociacion,Cauca
-1,1313,MLA,MLAe,Montaña volcanica estructural-erosional,Frio humedo,Filas y vigas,Capas de cenizas volcanicas discontinuas que cubren diabasas y basaltos,N/A,"Profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas, muy fuerte a fuertemente acidos, alta a moderada saturacion de alumino, erosion ligera a severa y fertilidad moderada a baja",Asociacion: Typic Hapludands; Typic Fulvudands; Andic Dystrudepts; Afloramientos rocosos,"CC-26, C-75; CC-38; CC-76","40, 35, 20, 5", ,4,Typic_Hapludands,Typic_Fulvudands,Andic_Dystrudepts,Afloramientos_rocosos,"CC-26, C-75",CC-38,CC-76,NA,40,35,20,5, , ,Asociacion,Cauca
-1,1314,LRB,LRBb,Lomerio erosional estructural,Templado seco,Lomas y colinas,Rocas sedimentarias que alternan con rocas metamorficas,N/A,"Muy superficiales a moderadamente profundos, bien drenados, texturas moderadamente finas y moderadamente gruesas algunas gravillosas, muy fuerte a moderadamente acidos, alta saturacion de aluminio, erosion moderada a severa y fertilidad baja a moderad",Asociacion: Typic Haplustolls; Typic Ustorthents; Lithic Dystrustepts; Afloramientos rocosos,CC-74; RC-208; MC-211,"40, 30, 20, 10", ,4,Typic_Haplustolls,Typic_Ustorthents,Lithic_Dystrustepts,Afloramientos_rocosos,CC-74,RC-208,MC-211,NA,40,30,20,10, , ,Asociacion,Cauca
-1,1315,LRA,LRAe3,Lomerio erosional estructural,Templado seco,Lomas y colinas,Rocas sedimentarias (areniscas) que alternan con materiales calcareos,N/A,"Moderadamente profundos a superficiales, bien drenados, texturas moderadamente finas y finas, muy fuerte a moderadamente acidos, erosion moderada a severa y fertilidad baja a alta",Asociacion: Typic Argiustolls; Typic Ustorthents,"P-223, CC-72; P-226","50, 50", ,2,Typic_Argiustolls,Typic_Ustorthents,NA,NA,"P-223, CC-72",P-226,NA,NA,50,50,NA,NA, , ,Asociacion,Cauca
-1,1316,MQE,MQEe3,Montaña fluvio-gravitacional,Templado humedo,Coladas de solifluxion,"Capas de cenizas volcanicas discontinuas que cubren diabasas, esquistos y porfidos",N/A,"Profundos a moderadamente profundos, bien drenados, texturas moderadamente gruesas a finas, extremada a fuertemente acidos, erosion ligera a severa y fertilidad baja a muy baja",Complejo: Typic Dystrudepts; Typic Hapludands; Andic Dystrudepts; Afloramientos rocosos,CC-18; P-246; P-265,"40, 30, 20, 10", ,4,Typic_Dystrudepts,Typic_Hapludands,Andic_Dystrudepts,Afloramientos_rocosos,CC-18,P-246,P-265,NA,40,30,20,10, , ,Complejo,Cauca
-1,1318,LWE,LWEf3,Lomerio erosional estructural,Calido seco,Lomas y colinas,Rocas igneas afaniticas y porfiriticas,N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas medias a finas, muy fuerte a ligeramente acidos, erosion moderada a severa y fertilidad alta a baja",Asociacion: Typic Haplustolls; Typic Dystrustepts; Lithic Haplustolls; Afloramientos rocosos,"CC-42, CC-73; CC-68","35, 35, 20, 10", ,4,Typic_Haplustolls,Typic_Dystrustepts,Lithic_Haplustolls,Afloramientos_rocosos,"CC-42, CC-73",CC-68,NA,NA,35,35,20,10, , ,Asociacion,Cauca
-1,1319,ARB,ARBc2,Altiplanicie volcano-erosional,Templado seco,Mesas o mesetas,Rocas igneas que alternan con materiales sedimentarios (tobas y areniscas),N/A,"Superficiales a moderadamente profundos, bien drenados, texturas moderadamente gruesas a moderadamente finas gravillosas, fuerte a ligeramente acidos, erosion moderada y fertilidad moderada",Asociacion: Typic Haplustepts; Typic Haplustalfs; Lithic Argiustolls,CC-43; CC-44; P-324,"40, 40, 20", ,3,Typic_Haplustepts,Typic_Haplustalfs,Lithic_Argiustolls,NA,CC-43,CC-44,P-324,NA,40,40,20,NA, , ,Asociacion,Cauca
-1,1320,MRD,MRDd,Montaña fluvio-gravitacional,Templado seco,Coladas de solifluxion,Rocas igneas que alternan con materiales metamorficos,N/A,"Superficiales, moderados a bien drenados, texturas moderadamente finas a finas gravillosas, fuertemente acidos a neutros y fertilidad moderada",Asociacion: Typic Ustorthents; Udic Argiustolls,P-260; P-261,"50, 50", ,2,Typic_Ustorthents,Udic_Argiustolls,NA,NA,P-260,P-261,NA,NA,50,50,NA,NA, , ,Asociacion,Cauca
-1,1321,VWB,VWBa,Valle aluvial,Calido seco,Vegas,Depositos aluviales con predominio de materiales finos,N/A,"Profundos a moderadamente profundos, bien drenados, texturas finas a medias, ligeramente acidos a moderadamente alcalinos y fertilidad alta",Asociacion: Fluventic Haplustolls; Entic Haplustolls; Udic Haplustolls,P-333; P-330; P-301,"40, 30, 30", ,3,Fluventic_Haplustolls,Entic_Haplustolls,Udic_Haplustolls,NA,P-333,P-330,P-301,NA,40,30,30,NA, , ,Asociacion,Cauca
-1,1322,MQA,MQAf,Montaña estructural erosional,Templado humedo,Filas y vigas,Rocas sedimentarias (areniscas y lutitas),N/A,"Moderadamente profundos a superficiales, bien drenados, texturas moderadamente gruesas a moderadamente finas, muy fuerte a moderamente acidos, erosion ligera a severa y fertilidad moderada a baja",Asociacion: Typic Dystrudepts; Typic Hapludolls; Lithic Udorthents; Afloramientos rocosos,"CC-19, C-69; CHC-106; CHC-119","40, 30, 20, 10", ,4,Typic_Dystrudepts,Typic_Hapludolls,Lithic_Udorthents,Afloramientos_rocosos,"CC-19, C-69",CHC-106,CHC-119,NA,40,30,20,10, , ,Asociacion,Cauca
-1,1323,LWE,LWEf2r,Lomerio erosional estructural,Calido seco,Lomas y colinas,Rocas igneas afaniticas y porfiriticas,N/A,"Moderadamente profundos a muy superficiales, bien drenados, texturas medias a finas, muy fuerte a ligeramente acidos, erosion moderada a severa y fertilidad alta a baja",Asociacion: Typic Haplustolls; Typic Dystrustepts; Lithic Haplustolls; Afloramientos rocosos,"CC-42, CC-73; CC-68","35, 35, 20, 10", ,4,Typic_Haplustolls,Typic_Dystrustepts,Lithic_Haplustolls,Afloramientos_rocosos,"CC-42, CC-73",CC-68,NA,NA,35,35,20,10, , ,Asociacion,Cauca
