OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO_ID
2847,LVAc,Asociacion,Caqueta,4,4,0.5,2
2848,PVDb,Asociacion,Caqueta,2,4,0.36,2
2849,LVCc,Asociacion,Caqueta,3,4,0.66,2
2850,MVDd2,Asociacion,Caqueta,4,4,0.6,2
2851,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2852,MVDc,Asociacion,Caqueta,4,4,0.6,2
2853,MVAf2,Asociacion,Caqueta,3,4,0.28,2
2854,MVAf,Asociacion,Caqueta,3,4,0.28,2
2855,MVBf,Asociacion,Caqueta,3,4,0.64,2
2856,MVBd,Asociacion,Caqueta,3,4,0.64,2
2857,LVAc,Asociacion,Caqueta,4,4,0.5,2
2858,MVDd,Asociacion,Caqueta,4,4,0.6,2
2859,MVDd,Asociacion,Caqueta,4,4,0.6,2
2860,MVAf,Asociacion,Caqueta,3,4,0.28,2
2861,MVDc,Asociacion,Caqueta,4,4,0.6,2
2862,MVDd,Asociacion,Caqueta,4,4,0.6,2
2863,MVDc,Asociacion,Caqueta,4,4,0.6,2
2864,MVBg,Asociacion,Caqueta,3,4,0.64,2
2865,MVBd,Asociacion,Caqueta,3,4,0.64,2
2866,MVDd,Asociacion,Caqueta,4,4,0.6,2
2867,MPAf,Asociacion,Caqueta,3,4,0.48,2
2868,MVBg,Asociacion,Caqueta,3,4,0.64,2
2869,MVAf,Asociacion,Caqueta,3,4,0.28,2
2870,LVCb,Asociacion,Caqueta,3,4,0.66,2
2871,PVBa,Asociacion,Caqueta,4,4,0.41,2
2872,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2873,LVEai,Asociacion,Caqueta,3,4,0.54,2
2874,LVEai,Asociacion,Caqueta,3,4,0.54,2
2875,PVEai,Asociacion,Caqueta,3,4,0.6,2
2876,PVBa,Asociacion,Caqueta,4,4,0.41,2
2877,MVDd,Asociacion,Caqueta,4,4,0.6,2
2878,MVEb,Asociacion,Caqueta,3,4,0.53,2
2879,MVDc,Asociacion,Caqueta,4,4,0.6,2
2880,MVDc,Asociacion,Caqueta,4,4,0.6,2
2881,MVDc,Asociacion,Caqueta,4,4,0.6,2
2882,PVAa,Asociacion,Caqueta,3,4,0.66,2
2883,MVCf,Asociacion,Caqueta,3,4,0.47,2
2884,MPAd,Asociacion,Caqueta,3,4,0.48,2
2885,MPAd,Asociacion,Caqueta,3,4,0.48,2
2886,MUBc,Asociacion,Caqueta,3,4,0.58,2
2887,LUAc,Asociacion,Caqueta,3,4,0.54,2
2888,LVCa,Asociacion,Caqueta,3,4,0.66,2
2889,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2890,MPAf2,Asociacion,Caqueta,3,4,0.48,2
2891,MVDd,Asociacion,Caqueta,4,4,0.6,2
2892,MKCb,Asociacion,Caqueta,4,4,0.405,2
2893,MVCg,Asociacion,Caqueta,3,4,0.47,2
2894,MVDd,Asociacion,Caqueta,4,4,0.6,2
2895,VVCa,Asociacion,Caqueta,3,4,0.28,2
2896,VVCa,Asociacion,Caqueta,3,4,0.28,2
2897,PVAc,Asociacion,Caqueta,3,4,0.66,2
2898,LVEai,Asociacion,Caqueta,3,4,0.54,2
2899,VVCa,Asociacion,Caqueta,3,4,0.28,2
2900,VVCa,Asociacion,Caqueta,3,4,0.28,2
2901,VVCa,Asociacion,Caqueta,3,4,0.28,2
2902,VVDa,Asociacion,Caqueta,4,4,0.55,2
2903,LVAc,Asociacion,Caqueta,4,4,0.5,2
2904,LVEai,Asociacion,Caqueta,3,4,0.54,2
2905,LVEai,Asociacion,Caqueta,3,4,0.54,2
2906,LVEai,Asociacion,Caqueta,3,4,0.54,2
2907,LVEai,Asociacion,Caqueta,3,4,0.54,2
2908,LVCc,Asociacion,Caqueta,3,4,0.66,2
2909,VVCb,Asociacion,Caqueta,3,4,0.28,2
2910,LVAc,Asociacion,Caqueta,4,4,0.5,2
2911,LVAc,Asociacion,Caqueta,4,4,0.5,2
2912,LVAc,Asociacion,Caqueta,4,4,0.5,2
2913,LVEb,Asociacion,Caqueta,3,4,0.54,2
2914,LVCc,Asociacion,Caqueta,3,4,0.66,2
2915,LVAc,Asociacion,Caqueta,4,4,0.5,2
2916,PVBc,Asociacion,Caqueta,4,4,0.41,2
2917,LVAe2,Asociacion,Caqueta,4,4,0.5,2
2918,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2919,VVCa,Asociacion,Caqueta,3,4,0.28,2
2920,MVDc,Asociacion,Caqueta,4,4,0.6,2
2921,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2922,VVDa,Asociacion,Caqueta,4,4,0.55,2
2923,VVCa,Asociacion,Caqueta,3,4,0.28,2
2924,LUAe2,Asociacion,Caqueta,3,4,0.54,2
2925,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2926,LUBai,Asociacion,Caqueta,3,4,0.615,2
2927,PVBa,Asociacion,Caqueta,4,4,0.41,2
2928,VVCa,Asociacion,Caqueta,3,4,0.28,2
2929,LUAe2,Asociacion,Caqueta,3,4,0.54,2
2930,LUAc,Asociacion,Caqueta,3,4,0.54,2
2931,LUAc,Asociacion,Caqueta,3,4,0.54,2
2932,VVCa,Asociacion,Caqueta,3,4,0.28,2
2933,MKBai,Asociacion,Caqueta,3,4,0.48,2
2934,LVCb,Asociacion,Caqueta,3,4,0.66,2
2935,LVAe2,Asociacion,Caqueta,4,4,0.5,2
2936,PVCa,Asociacion,Caqueta,2,4,0.36,2
2937,LVEai,Asociacion,Caqueta,3,4,0.54,2
2938,LVEai,Asociacion,Caqueta,3,4,0.54,2
2939,LVEai,Asociacion,Caqueta,3,4,0.54,2
2940,LVCb,Asociacion,Caqueta,3,4,0.66,2
2941,LVCb,Asociacion,Caqueta,3,4,0.66,2
2942,LVCb,Asociacion,Caqueta,3,4,0.66,2
2943,MVAg,Asociacion,Caqueta,3,4,0.28,2
2944,MUCai,Asociacion,Caqueta,2,4,0.36,2
2945,MUBe,Asociacion,Caqueta,3,4,0.58,2
2946,LUAc2,Asociacion,Caqueta,3,4,0.54,2
2947,MKAf,Asociacion,Caqueta,3,4,0.54,2
2948,LVAd,Asociacion,Caqueta,4,4,0.5,2
2949,VVBai,Asociacion,Caqueta,2,4,0.24,2
2950,LVCa,Asociacion,Caqueta,3,4,0.66,2
2951,MVAf,Asociacion,Caqueta,3,4,0.28,2
2952,PVCa,Asociacion,Caqueta,2,4,0.36,2
2953,MUCai,Asociacion,Caqueta,2,4,0.36,2
2954,PVBa,Asociacion,Caqueta,4,4,0.41,2
2955,LVAb,Asociacion,Caqueta,4,4,0.5,2
2956,VVDa,Asociacion,Caqueta,4,4,0.55,2
2957,LVAc,Asociacion,Caqueta,4,4,0.5,2
2958,LVAc,Asociacion,Caqueta,4,4,0.5,2
2959,LVAc,Asociacion,Caqueta,4,4,0.5,2
2960,LVEai,Asociacion,Caqueta,3,4,0.54,2
2961,LVEai,Asociacion,Caqueta,3,4,0.54,2
2962,LVAc,Asociacion,Caqueta,4,4,0.5,2
2963,LVAc,Asociacion,Caqueta,4,4,0.5,2
2964,PVDc,Asociacion,Caqueta,2,4,0.36,2
2965,PUCa,Asociacion,Caqueta,2,4,0.25,2
2966,LUBb,Asociacion,Caqueta,3,4,0.615,2
2967,PUAa,Asociacion,Caqueta,2,4,0.5,2
2968,PUAa,Asociacion,Caqueta,2,4,0.5,2
2969,MUCb,Asociacion,Caqueta,2,4,0.36,2
2970,PUAb,Asociacion,Caqueta,2,4,0.5,2
2971,VUCa,Asociacion,Caqueta,2,4,0.48,2
2972,VUBa,Asociacion,Caqueta,3,4,0.66,2
2973,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2974,PVBc,Asociacion,Caqueta,4,4,0.41,2
2975,PVAc,Asociacion,Caqueta,3,4,0.66,2
2976,LVDe,Asociacion,Caqueta,2,4,0.48,2
2977,LVCc,Asociacion,Caqueta,3,4,0.66,2
2978,LVAd,Asociacion,Caqueta,4,4,0.5,2
2979,LVEai,Asociacion,Caqueta,3,4,0.54,2
2980,MVBe,Asociacion,Caqueta,3,4,0.64,2
2981,MVBf,Asociacion,Caqueta,3,4,0.64,2
2982,MVBf,Asociacion,Caqueta,3,4,0.64,2
2983,LVEai,Asociacion,Caqueta,3,4,0.54,2
2984,LVCb,Asociacion,Caqueta,3,4,0.66,2
2985,LVEai,Asociacion,Caqueta,3,4,0.54,2
2986,LVAc,Asociacion,Caqueta,4,4,0.5,2
2987,VVCa,Asociacion,Caqueta,3,4,0.28,2
2988,PVEai,Asociacion,Caqueta,3,4,0.6,2
2989,VVCa,Asociacion,Caqueta,3,4,0.28,2
2990,LVAd2,Asociacion,Caqueta,4,4,0.5,2
2991,LVCa,Asociacion,Caqueta,3,4,0.66,2
2992,LVEai,Asociacion,Caqueta,3,4,0.54,2
2993,VVCa,Asociacion,Caqueta,3,4,0.28,2
2994,VVCa,Asociacion,Caqueta,3,4,0.28,2
2995,LVAc,Asociacion,Caqueta,4,4,0.5,2
2996,LVDb,Asociacion,Caqueta,2,4,0.48,2
2997,MPAe,Asociacion,Caqueta,3,4,0.48,2
2998,LVCb,Asociacion,Caqueta,3,4,0.66,2
2999,VVCa,Asociacion,Caqueta,3,4,0.28,2
3000,LVEai,Asociacion,Caqueta,3,4,0.54,2
3001,LVEai,Asociacion,Caqueta,3,4,0.54,2
3002,LVEai,Asociacion,Caqueta,3,4,0.54,2
3003,LVEai,Asociacion,Caqueta,3,4,0.54,2
3004,LVEai,Asociacion,Caqueta,3,4,0.54,2
3005,LVEai,Asociacion,Caqueta,3,4,0.54,2
3006,LVEai,Asociacion,Caqueta,3,4,0.54,2
3007,LVEai,Asociacion,Caqueta,3,4,0.54,2
3008,LVEai,Asociacion,Caqueta,3,4,0.54,2
3009,LVEai,Asociacion,Caqueta,3,4,0.54,2
3010,LVEai,Asociacion,Caqueta,3,4,0.54,2
3011,LVEai,Asociacion,Caqueta,3,4,0.54,2
3012,LVEai,Asociacion,Caqueta,3,4,0.54,2
3013,LVAc,Asociacion,Caqueta,4,4,0.5,2
3014,LVEai,Asociacion,Caqueta,3,4,0.54,2
3015,LVEai,Asociacion,Caqueta,3,4,0.54,2
3016,LVEai,Asociacion,Caqueta,3,4,0.54,2
3017,LVEai,Asociacion,Caqueta,3,4,0.54,2
3018,LVEai,Asociacion,Caqueta,3,4,0.54,2
3019,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3020,LVCa,Asociacion,Caqueta,3,4,0.66,2
3021,LVCa,Asociacion,Caqueta,3,4,0.66,2
3022,LVDb,Asociacion,Caqueta,2,4,0.48,2
3023,LVEai,Asociacion,Caqueta,3,4,0.54,2
3024,LVDb,Asociacion,Caqueta,2,4,0.48,2
3025,LVAc,Asociacion,Caqueta,4,4,0.5,2
3026,LVCb,Asociacion,Caqueta,3,4,0.66,2
3027,LVEai,Asociacion,Caqueta,3,4,0.54,2
3028,LVAc,Asociacion,Caqueta,4,4,0.5,2
3029,LVCb,Asociacion,Caqueta,3,4,0.66,2
3030,LVCb,Asociacion,Caqueta,3,4,0.66,2
3031,LVCb,Asociacion,Caqueta,3,4,0.66,2
3032,LVDb,Asociacion,Caqueta,2,4,0.48,2
3033,LVEai,Asociacion,Caqueta,3,4,0.54,2
3034,LVEai,Asociacion,Caqueta,3,4,0.54,2
3035,VVDa,Asociacion,Caqueta,4,4,0.55,2
3036,LVEai,Asociacion,Caqueta,3,4,0.54,2
3037,LVEai,Asociacion,Caqueta,3,4,0.54,2
3038,LVCb,Asociacion,Caqueta,3,4,0.66,2
3039,LVCb,Asociacion,Caqueta,3,4,0.66,2
3040,LVCb,Asociacion,Caqueta,3,4,0.66,2
3041,LVCb,Asociacion,Caqueta,3,4,0.66,2
3042,LVCb,Asociacion,Caqueta,3,4,0.66,2
3043,LVAb,Asociacion,Caqueta,4,4,0.5,2
3044,LVCc,Asociacion,Caqueta,3,4,0.66,2
3045,LVCc,Asociacion,Caqueta,3,4,0.66,2
3046,LVCc,Asociacion,Caqueta,3,4,0.66,2
3047,LVAc,Asociacion,Caqueta,4,4,0.5,2
3048,VVCa,Asociacion,Caqueta,3,4,0.28,2
3049,LVDc,Asociacion,Caqueta,2,4,0.48,2
3050,LVCc,Asociacion,Caqueta,3,4,0.66,2
3051,VVCa,Asociacion,Caqueta,3,4,0.28,2
3052,LVEai,Asociacion,Caqueta,3,4,0.54,2
3053,LVEai,Asociacion,Caqueta,3,4,0.54,2
3054,LVCc2,Asociacion,Caqueta,3,4,0.66,2
3055,LVEai,Asociacion,Caqueta,3,4,0.54,2
3056,LVEai,Asociacion,Caqueta,3,4,0.54,2
3057,LVEai,Asociacion,Caqueta,3,4,0.54,2
3058,LVEai,Asociacion,Caqueta,3,4,0.54,2
3059,LVEai,Asociacion,Caqueta,3,4,0.54,2
3060,LVEai,Asociacion,Caqueta,3,4,0.54,2
3061,LVEai,Asociacion,Caqueta,3,4,0.54,2
3062,LVEai,Asociacion,Caqueta,3,4,0.54,2
3063,LVEai,Asociacion,Caqueta,3,4,0.54,2
3064,LVEai,Asociacion,Caqueta,3,4,0.54,2
3065,LVEai,Asociacion,Caqueta,3,4,0.54,2
3066,LVEai,Asociacion,Caqueta,3,4,0.54,2
3067,LVEai,Asociacion,Caqueta,3,4,0.54,2
3068,VVBai,Asociacion,Caqueta,2,4,0.24,2
3069,VVBai,Asociacion,Caqueta,2,4,0.24,2
3070,VVBai,Asociacion,Caqueta,2,4,0.24,2
3071,VVBai,Asociacion,Caqueta,2,4,0.24,2
3072,VVBai,Asociacion,Caqueta,2,4,0.24,2
3073,VVBai,Asociacion,Caqueta,2,4,0.24,2
3074,VVBai,Asociacion,Caqueta,2,4,0.24,2
3075,LVEai,Asociacion,Caqueta,3,4,0.54,2
3076,LVEai,Asociacion,Caqueta,3,4,0.54,2
3077,LVEai,Asociacion,Caqueta,3,4,0.54,2
3078,LVEai,Asociacion,Caqueta,3,4,0.54,2
3079,LVEai,Asociacion,Caqueta,3,4,0.54,2
3080,LVEai,Asociacion,Caqueta,3,4,0.54,2
3081,LVEai,Asociacion,Caqueta,3,4,0.54,2
3082,LVEai,Asociacion,Caqueta,3,4,0.54,2
3083,VVCa,Asociacion,Caqueta,3,4,0.28,2
3084,VVDa,Asociacion,Caqueta,4,4,0.55,2
3085,VVCa,Asociacion,Caqueta,3,4,0.28,2
3086,VVCa,Asociacion,Caqueta,3,4,0.28,2
3087,VVCa,Asociacion,Caqueta,3,4,0.28,2
3088,VVCa,Asociacion,Caqueta,3,4,0.28,2
3089,VVBai,Asociacion,Caqueta,2,4,0.24,2
3090,VVBai,Asociacion,Caqueta,2,4,0.24,2
3091,VVCa,Asociacion,Caqueta,3,4,0.28,2
3092,VVCa,Asociacion,Caqueta,3,4,0.28,2
3093,VVCa,Asociacion,Caqueta,3,4,0.28,2
3094,VVBai,Asociacion,Caqueta,2,4,0.24,2
3095,VVCa,Asociacion,Caqueta,3,4,0.28,2
3096,VVCa,Asociacion,Caqueta,3,4,0.28,2
3097,VVBai,Asociacion,Caqueta,2,4,0.24,2
3098,VVCa,Asociacion,Caqueta,3,4,0.28,2
3099,VVBai,Asociacion,Caqueta,2,4,0.24,2
3100,VVCa,Asociacion,Caqueta,3,4,0.28,2
3101,LVCb,Asociacion,Caqueta,3,4,0.66,2
3102,VVCa,Asociacion,Caqueta,3,4,0.28,2
3103,LVEai,Asociacion,Caqueta,3,4,0.54,2
3104,LVAc,Asociacion,Caqueta,4,4,0.5,2
3105,LVDc,Asociacion,Caqueta,2,4,0.48,2
3106,LVDb,Asociacion,Caqueta,2,4,0.48,2
3107,LVAc,Asociacion,Caqueta,4,4,0.5,2
3108,PVDb,Asociacion,Caqueta,2,4,0.36,2
3109,LVEai,Asociacion,Caqueta,3,4,0.54,2
3110,MUAe,Asociacion,Caqueta,2,4,0.48,2
3111,VUBa,Asociacion,Caqueta,3,4,0.66,2
3112,LVAe2,Asociacion,Caqueta,4,4,0.5,2
3113,VVDa,Asociacion,Caqueta,4,4,0.55,2
3114,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3115,LVCb,Asociacion,Caqueta,3,4,0.66,2
3116,LVCb,Asociacion,Caqueta,3,4,0.66,2
3117,LVEai,Asociacion,Caqueta,3,4,0.54,2
3118,LVDd,Asociacion,Caqueta,2,4,0.48,2
3119,MVDd,Asociacion,Caqueta,4,4,0.6,2
3120,MVEb,Asociacion,Caqueta,3,4,0.53,2
3121,VVAai,Asociacion,Caqueta,3,4,0.48,2
3122,VVAai,Asociacion,Caqueta,3,4,0.48,2
3123,VVAai,Asociacion,Caqueta,3,4,0.48,2
3124,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3125,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3126,LVEai,Asociacion,Caqueta,3,4,0.54,2
3127,LVAc,Asociacion,Caqueta,4,4,0.5,2
3128,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3129,VVDa,Asociacion,Caqueta,4,4,0.55,2
3130,MUCai,Asociacion,Caqueta,2,4,0.36,2
3131,LVEai,Asociacion,Caqueta,3,4,0.54,2
3132,LVAc,Asociacion,Caqueta,4,4,0.5,2
3133,PVEai,Asociacion,Caqueta,3,4,0.6,2
3134,PVEai,Asociacion,Caqueta,3,4,0.6,2
3135,PVEai,Asociacion,Caqueta,3,4,0.6,2
3136,LVDb,Asociacion,Caqueta,2,4,0.48,2
3137,LVEai,Asociacion,Caqueta,3,4,0.54,2
3138,LVEai,Asociacion,Caqueta,3,4,0.54,2
3139,LVAc,Asociacion,Caqueta,4,4,0.5,2
3140,LVAc,Asociacion,Caqueta,4,4,0.5,2
3141,LVAc,Asociacion,Caqueta,4,4,0.5,2
3142,LVCb,Asociacion,Caqueta,3,4,0.66,2
3143,LVCc,Asociacion,Caqueta,3,4,0.66,2
3144,VUBa,Asociacion,Caqueta,3,4,0.66,2
3145,VVCa,Asociacion,Caqueta,3,4,0.28,2
3146,VVCa,Asociacion,Caqueta,3,4,0.28,2
3147,VVCa,Asociacion,Caqueta,3,4,0.28,2
3148,LUAc,Asociacion,Caqueta,3,4,0.54,2
3149,VUCa,Asociacion,Caqueta,2,4,0.48,2
3150,VUBa,Asociacion,Caqueta,3,4,0.66,2
3151,LUAc,Asociacion,Caqueta,3,4,0.54,2
3152,LUAc,Asociacion,Caqueta,3,4,0.54,2
3153,LVAe2,Asociacion,Caqueta,4,4,0.5,2
3154,LVBai,Asociacion,Caqueta,2,4,0.48,2
3155,MKAg,Asociacion,Caqueta,3,4,0.54,2
3156,VVCa,Asociacion,Caqueta,3,4,0.28,2
3157,LUAc,Asociacion,Caqueta,3,4,0.54,2
3158,LVCb,Asociacion,Caqueta,3,4,0.66,2
3159,VVDa,Asociacion,Caqueta,4,4,0.55,2
3160,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3161,LUAd2,Asociacion,Caqueta,3,4,0.54,2
3162,LVEai,Asociacion,Caqueta,3,4,0.54,2
3163,LVDc,Asociacion,Caqueta,2,4,0.48,2
3164,VVCa,Asociacion,Caqueta,3,4,0.28,2
3165,LUBai,Asociacion,Caqueta,3,4,0.615,2
3166,LVBai,Asociacion,Caqueta,2,4,0.48,2
3167,LUBai,Asociacion,Caqueta,3,4,0.615,2
3168,MVCg,Asociacion,Caqueta,3,4,0.47,2
3169,LVBai,Asociacion,Caqueta,2,4,0.48,2
3170,LVBai,Asociacion,Caqueta,2,4,0.48,2
3171,LVEai,Asociacion,Caqueta,3,4,0.54,2
3172,LVDe2,Asociacion,Caqueta,2,4,0.48,2
3173,LVDe2,Asociacion,Caqueta,2,4,0.48,2
3174,LVEai,Asociacion,Caqueta,3,4,0.54,2
3175,LVAd,Asociacion,Caqueta,4,4,0.5,2
3176,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3177,LVBai,Asociacion,Caqueta,2,4,0.48,2
3178,LVBai,Asociacion,Caqueta,2,4,0.48,2
3179,LVBai,Asociacion,Caqueta,2,4,0.48,2
3180,LVBai,Asociacion,Caqueta,2,4,0.48,2
3181,LVBai,Asociacion,Caqueta,2,4,0.48,2
3182,MVBf2,Asociacion,Caqueta,3,4,0.64,2
3183,LVAe2,Asociacion,Caqueta,4,4,0.5,2
3184,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3185,LVBai,Asociacion,Caqueta,2,4,0.48,2
3186,LVBai,Asociacion,Caqueta,2,4,0.48,2
3187,LVBai,Asociacion,Caqueta,2,4,0.48,2
3188,MVAd,Asociacion,Caqueta,3,4,0.28,2
3189,MPAc,Asociacion,Caqueta,3,4,0.48,2
3190,MPAc,Asociacion,Caqueta,3,4,0.48,2
3191,LVBai,Asociacion,Caqueta,2,4,0.48,2
3192,LVBai,Asociacion,Caqueta,2,4,0.48,2
3193,LVBai,Asociacion,Caqueta,2,4,0.48,2
3194,LVBai,Asociacion,Caqueta,2,4,0.48,2
3195,LVBai,Asociacion,Caqueta,2,4,0.48,2
3196,MVAd,Asociacion,Caqueta,3,4,0.28,2
3197,LVEai,Asociacion,Caqueta,3,4,0.54,2
3198,LVEai,Asociacion,Caqueta,3,4,0.54,2
3199,LVBai,Asociacion,Caqueta,2,4,0.48,2
3200,LVBai,Asociacion,Caqueta,2,4,0.48,2
3201,MPAc,Asociacion,Caqueta,3,4,0.48,2
3202,LVAc,Asociacion,Caqueta,4,4,0.5,2
3203,LVAc,Asociacion,Caqueta,4,4,0.5,2
3204,LVAc,Asociacion,Caqueta,4,4,0.5,2
3205,MVAc,Asociacion,Caqueta,3,4,0.28,2
3206,MVAc,Asociacion,Caqueta,3,4,0.28,2
3207,MVDf2,Asociacion,Caqueta,4,4,0.6,2
3208,MVDf2,Asociacion,Caqueta,4,4,0.6,2
3209,MVAg,Asociacion,Caqueta,3,4,0.28,2
3210,MVAg,Asociacion,Caqueta,3,4,0.28,2
3211,LVEai,Asociacion,Caqueta,3,4,0.54,2
3212,LVBai,Asociacion,Caqueta,2,4,0.48,2
3213,LVBai,Asociacion,Caqueta,2,4,0.48,2
3214,LVBai,Asociacion,Caqueta,2,4,0.48,2
3215,LVDb,Asociacion,Caqueta,2,4,0.48,2
3216,LVBai,Asociacion,Caqueta,2,4,0.48,2
3217,LVBai,Asociacion,Caqueta,2,4,0.48,2
3218,LVBai,Asociacion,Caqueta,2,4,0.48,2
3219,LVAc,Asociacion,Caqueta,4,4,0.5,2
3220,LVBai,Asociacion,Caqueta,2,4,0.48,2
3221,LVBai,Asociacion,Caqueta,2,4,0.48,2
3222,LVEai,Asociacion,Caqueta,3,4,0.54,2
3223,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3224,LVBai,Asociacion,Caqueta,2,4,0.48,2
3225,LVBai,Asociacion,Caqueta,2,4,0.48,2
3226,LVBai,Asociacion,Caqueta,2,4,0.48,2
3227,LVBai,Asociacion,Caqueta,2,4,0.48,2
3228,LVBai,Asociacion,Caqueta,2,4,0.48,2
3229,LVBai,Asociacion,Caqueta,2,4,0.48,2
3230,LVBai,Asociacion,Caqueta,2,4,0.48,2
3231,LVBai,Asociacion,Caqueta,2,4,0.48,2
3232,LVBai,Asociacion,Caqueta,2,4,0.48,2
3233,LVBai,Asociacion,Caqueta,2,4,0.48,2
3234,LVBai,Asociacion,Caqueta,2,4,0.48,2
3235,LVBai,Asociacion,Caqueta,2,4,0.48,2
3236,LVBai,Asociacion,Caqueta,2,4,0.48,2
3237,LVBai,Asociacion,Caqueta,2,4,0.48,2
3238,LVBai,Asociacion,Caqueta,2,4,0.48,2
3239,LVBai,Asociacion,Caqueta,2,4,0.48,2
3240,LVBai,Asociacion,Caqueta,2,4,0.48,2
3241,LVAc,Asociacion,Caqueta,4,4,0.5,2
3242,LVBai,Asociacion,Caqueta,2,4,0.48,2
3243,LVEai,Asociacion,Caqueta,3,4,0.54,2
3244,LVBai,Asociacion,Caqueta,2,4,0.48,2
3245,LVBai,Asociacion,Caqueta,2,4,0.48,2
3246,LVBai,Asociacion,Caqueta,2,4,0.48,2
3247,LVBai,Asociacion,Caqueta,2,4,0.48,2
3248,LVBai,Asociacion,Caqueta,2,4,0.48,2
3249,LVBai,Asociacion,Caqueta,2,4,0.48,2
3250,LVEb,Asociacion,Caqueta,3,4,0.54,2
3251,PVEai,Asociacion,Caqueta,3,4,0.6,2
3252,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3253,LVBai,Asociacion,Caqueta,2,4,0.48,2
3254,LVBai,Asociacion,Caqueta,2,4,0.48,2
3255,VVCb,Asociacion,Caqueta,3,4,0.28,2
3256,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3257,VVBai,Asociacion,Caqueta,2,4,0.24,2
3258,LVBai,Asociacion,Caqueta,2,4,0.48,2
3259,LVBai,Asociacion,Caqueta,2,4,0.48,2
3260,LVBai,Asociacion,Caqueta,2,4,0.48,2
3261,LVBai,Asociacion,Caqueta,2,4,0.48,2
3262,LVCc,Asociacion,Caqueta,3,4,0.66,2
3263,LVAd,Asociacion,Caqueta,4,4,0.5,2
3264,VVBai,Asociacion,Caqueta,2,4,0.24,2
3265,LVBai,Asociacion,Caqueta,2,4,0.48,2
3266,LVBai,Asociacion,Caqueta,2,4,0.48,2
3267,LVBai,Asociacion,Caqueta,2,4,0.48,2
3268,LVBai,Asociacion,Caqueta,2,4,0.48,2
3269,LVBai,Asociacion,Caqueta,2,4,0.48,2
3270,LVEai,Asociacion,Caqueta,3,4,0.54,2
3271,LVAc,Asociacion,Caqueta,4,4,0.5,2
3272,LVBai,Asociacion,Caqueta,2,4,0.48,2
3273,LVBai,Asociacion,Caqueta,2,4,0.48,2
3274,LVAd2,Asociacion,Caqueta,4,4,0.5,2
3275,LVBai,Asociacion,Caqueta,2,4,0.48,2
3276,LVBai,Asociacion,Caqueta,2,4,0.48,2
3277,LVEai,Asociacion,Caqueta,3,4,0.54,2
3278,LVEai,Asociacion,Caqueta,3,4,0.54,2
3279,LVEai,Asociacion,Caqueta,3,4,0.54,2
3280,LVEai,Asociacion,Caqueta,3,4,0.54,2
3281,LVEai,Asociacion,Caqueta,3,4,0.54,2
3282,LVEai,Asociacion,Caqueta,3,4,0.54,2
3283,LVEai,Asociacion,Caqueta,3,4,0.54,2
3284,LVEai,Asociacion,Caqueta,3,4,0.54,2
3285,LVEai,Asociacion,Caqueta,3,4,0.54,2
3286,LVBai,Asociacion,Caqueta,2,4,0.48,2
3287,LVBai,Asociacion,Caqueta,2,4,0.48,2
3288,LVAc,Asociacion,Caqueta,4,4,0.5,2
3289,LVAc,Asociacion,Caqueta,4,4,0.5,2
3290,LVAc2,Asociacion,Caqueta,4,4,0.5,2
3291,MVBg,Asociacion,Caqueta,3,4,0.64,2
